kepid,koi_srad,koi_steff,koi_disposition
10118942,2.27,6362.0,FALSE POSITIVE
9471539,2.783,7682.0,FALSE POSITIVE
5482603,1.0,5780.0,FALSE POSITIVE
2305819,1.277,6070.0,FALSE POSITIVE
9518710,2.785,7056.0,CANDIDATE
10284575,1.818,7296.0,FALSE POSITIVE
3342952,0.976,5689.0,FALSE POSITIVE
10338624,1.691,7076.0,FALSE POSITIVE
5307990,2.022,9456.0,FALSE POSITIVE
2142501,,,FALSE POSITIVE
2713018,1.182,6745.0,FALSE POSITIVE
8413968,1.227,6181.0,FALSE POSITIVE
9008103,,,FALSE POSITIVE
4376629,0.828,5797.0,FALSE POSITIVE
3958301,1.014,6295.0,FALSE POSITIVE
8211605,0.666,5182.0,FALSE POSITIVE
11098573,1.037,5868.0,FALSE POSITIVE
7289338,1.492,5821.0,CANDIDATE
9837586,1.0,5780.0,FALSE POSITIVE
6021655,0.819,5504.0,FALSE POSITIVE
8308682,0.811,5381.0,FALSE POSITIVE
11442793,1.2,5970.0,CONFIRMED
3344427,3.584,4884.0,FALSE POSITIVE
6205481,0.688,5333.0,FALSE POSITIVE
4474637,1.0,5780.0,FALSE POSITIVE
8435232,0.527,4040.0,FALSE POSITIVE
6462874,0.58,4260.0,FALSE POSITIVE
8218379,0.779,5483.0,CANDIDATE
11450414,1.451,5592.0,CONFIRMED
5217733,1.87,9341.0,FALSE POSITIVE
4150611,1.501,6911.0,FALSE POSITIVE
4150611,1.501,6911.0,FALSE POSITIVE
5706592,0.986,6250.0,CANDIDATE
5716244,0.906,5984.0,FALSE POSITIVE
5725851,5.97,6715.0,FALSE POSITIVE
5731312,0.573,4789.0,FALSE POSITIVE
5735878,2.755,6300.0,FALSE POSITIVE
5736461,0.81,5616.0,FALSE POSITIVE
5737869,0.875,5649.0,FALSE POSITIVE
5771589,1.686,6180.0,FALSE POSITIVE
8364232,0.646,4348.0,CANDIDATE
6670742,3.627,7694.0,CANDIDATE
6672229,1.0,5722.0,FALSE POSITIVE
6676725,1.035,6197.0,FALSE POSITIVE
6695622,0.993,6153.0,FALSE POSITIVE
6695889,0.873,6205.0,FALSE POSITIVE
6697716,0.715,5067.0,FALSE POSITIVE
6697976,,,CANDIDATE
6698670,1.508,6269.0,FALSE POSITIVE
7541746,,,FALSE POSITIVE
7584778,0.853,5672.0,FALSE POSITIVE
7588436,1.05,6221.0,FALSE POSITIVE
7592529,1.206,6140.0,CANDIDATE
7592922,0.713,5269.0,CANDIDATE
7597703,0.755,5938.0,FALSE POSITIVE
7602351,1.358,5839.0,CANDIDATE
7605600,0.349,3520.0,FALSE POSITIVE
8312222,0.826,5973.0,FALSE POSITIVE
8314801,1.168,5657.0,FALSE POSITIVE
8316503,1.286,6350.0,FALSE POSITIVE
8330575,1.468,6367.0,FALSE POSITIVE
8345358,0.913,5926.0,FALSE POSITIVE
8358008,0.705,5185.0,FALSE POSITIVE
8362974,0.874,5135.0,CANDIDATE
8364119,0.763,5623.0,FALSE POSITIVE
9278021,3.514,6587.0,FALSE POSITIVE
9284741,0.802,5256.0,FALSE POSITIVE
9286728,0.753,5525.0,FALSE POSITIVE
9291368,3.07,8117.0,FALSE POSITIVE
9291368,3.07,8117.0,FALSE POSITIVE
9291748,0.65,5191.0,FALSE POSITIVE
9301564,1.292,5696.0,CANDIDATE
9304561,3.374,5742.0,FALSE POSITIVE
9328852,0.463,4399.0,FALSE POSITIVE
10089123,1.187,6013.0,CANDIDATE
10091257,1.262,5826.0,FALSE POSITIVE
10093664,2.041,7331.0,FALSE POSITIVE
10095512,1.026,6033.0,FALSE POSITIVE
10098534,0.812,5593.0,FALSE POSITIVE
10129482,0.526,4627.0,FALSE POSITIVE
10155080,1.168,6154.0,FALSE POSITIVE
10156064,1.921,7652.0,FALSE POSITIVE
8555967,0.878,5995.0,CANDIDATE
11198723,0.908,5970.0,FALSE POSITIVE
11199725,18.959,5283.0,FALSE POSITIVE
11200773,0.794,6018.0,FALSE POSITIVE
11228612,1.047,6065.0,FALSE POSITIVE
11232745,0.795,5419.0,FALSE POSITIVE
11233911,0.822,5391.0,FALSE POSITIVE
11234677,1.241,6440.0,FALSE POSITIVE
11235323,0.717,5260.0,FALSE POSITIVE
3765917,1.328,5803.0,CANDIDATE
3547760,0.748,5289.0,CANDIDATE
8652360,0.687,5367.0,FALSE POSITIVE
5476671,0.883,5977.0,FALSE POSITIVE
11290515,,,CANDIDATE
4919550,0.751,5216.0,FALSE POSITIVE
8216763,0.613,4352.0,CANDIDATE
6767227,1.247,6532.0,CANDIDATE
8094120,1.585,6514.0,FALSE POSITIVE
3854496,1.066,6247.0,CANDIDATE
3858757,0.86,5591.0,FALSE POSITIVE
3858767,0.85,5582.0,FALSE POSITIVE
3858884,1.729,6569.0,FALSE POSITIVE
3936061,0.849,5847.0,CANDIDATE
3938073,1.741,6011.0,FALSE POSITIVE
3972391,1.109,6428.0,FALSE POSITIVE
3972432,0.869,5889.0,CANDIDATE
3973002,0.9,6024.0,FALSE POSITIVE
5025217,7.342,6286.0,FALSE POSITIVE
5025234,1.138,6594.0,FALSE POSITIVE
5025294,0.888,5929.0,FALSE POSITIVE
5026187,3.837,6564.0,FALSE POSITIVE
5031804,1.753,6877.0,FALSE POSITIVE
5031882,2.412,6028.0,FALSE POSITIVE
5036516,1.348,5433.0,FALSE POSITIVE
5036530,1.523,6333.0,FALSE POSITIVE
5781192,0.829,5569.0,FALSE POSITIVE
5802285,0.701,4963.0,FALSE POSITIVE
5802470,0.723,5622.0,FALSE POSITIVE
5807579,1.485,5993.0,FALSE POSITIVE
5809372,4.185,6681.0,FALSE POSITIVE
5860347,0.899,5190.0,CANDIDATE
5871918,0.562,3977.0,FALSE POSITIVE
5894825,2.106,6831.0,FALSE POSITIVE
8374394,6.226,4992.0,FALSE POSITIVE
6706287,0.961,5446.0,FALSE POSITIVE
6715997,1.012,5794.0,CANDIDATE
6763884,1.033,5821.0,CANDIDATE
6766748,1.216,6818.0,FALSE POSITIVE
6768616,0.994,6078.0,CANDIDATE
6774408,0.921,5922.0,FALSE POSITIVE
6778289,1.347,6674.0,FALSE POSITIVE
6781047,,,FALSE POSITIVE
6781535,1.039,5857.0,FALSE POSITIVE
8440062,2.049,6295.0,FALSE POSITIVE
7622072,1.254,5953.0,FALSE POSITIVE
7630658,1.267,6011.0,FALSE POSITIVE
7631194,12.487,4994.0,FALSE POSITIVE
7662209,0.688,5017.0,FALSE POSITIVE
7663804,2.004,5258.0,FALSE POSITIVE
7668648,0.915,6126.0,FALSE POSITIVE
7670485,0.843,5873.0,FALSE POSITIVE
7670617,0.65,5030.0,FALSE POSITIVE
8367298,1.001,5515.0,FALSE POSITIVE
8374499,0.919,6099.0,FALSE POSITIVE
8378656,1.093,6284.0,FALSE POSITIVE
8378922,0.917,5623.0,FALSE POSITIVE
8379547,0.587,5030.0,FALSE POSITIVE
8381592,0.924,5622.0,FALSE POSITIVE
8382339,15.355,4840.0,FALSE POSITIVE
8394475,0.936,5745.0,CANDIDATE
8398290,2.176,6596.0,FALSE POSITIVE
9328864,0.911,5381.0,FALSE POSITIVE
9334490,0.695,5220.0,FALSE POSITIVE
9340411,3.355,5155.0,CANDIDATE
9344623,1.105,6522.0,FALSE POSITIVE
9353182,1.536,6109.0,FALSE POSITIVE
9357275,2.094,7742.0,FALSE POSITIVE
9357375,0.544,3931.0,FALSE POSITIVE
9392702,1.143,6425.0,FALSE POSITIVE
9394920,,,FALSE POSITIVE
8524110,1.196,6056.0,FALSE POSITIVE
10163067,2.346,6167.0,CANDIDATE
10164018,0.732,5602.0,FALSE POSITIVE
10189523,0.647,5110.0,FALSE POSITIVE
10198109,1.63,5870.0,FALSE POSITIVE
10208759,1.391,6773.0,FALSE POSITIVE
10214328,1.837,6917.0,FALSE POSITIVE
10215422,0.854,5644.0,FALSE POSITIVE
10257903,,,FALSE POSITIVE
10258558,1.016,6095.0,FALSE POSITIVE
11240948,2.17,7094.0,FALSE POSITIVE
11241560,0.814,5008.0,CANDIDATE
11244571,1.109,6306.0,CANDIDATE
11250867,0.951,6116.0,FALSE POSITIVE
11251058,1.53,6850.0,FALSE POSITIVE
11282568,13.454,5172.0,CANDIDATE
11285625,2.804,7216.0,FALSE POSITIVE
11286311,1.008,5443.0,CANDIDATE
4732015,33.474,4297.0,FALSE POSITIVE
8043638,1.1,5602.0,CANDIDATE
11176166,1.148,6477.0,CANDIDATE
9214712,0.863,5873.0,FALSE POSITIVE
9214715,0.997,6108.0,FALSE POSITIVE
7838906,35.695,4289.0,FALSE POSITIVE
1026032,0.702,5951.0,FALSE POSITIVE
1293379,0.836,5509.0,CANDIDATE
3973504,0.916,5896.0,FALSE POSITIVE
4042088,,,FALSE POSITIVE
4055092,0.54,4831.0,FALSE POSITIVE
4067549,0.876,5774.0,FALSE POSITIVE
4069063,1.187,6140.0,FALSE POSITIVE
4069213,2.086,6100.0,FALSE POSITIVE
4075064,0.613,4867.0,FALSE POSITIVE
4076061,0.802,5829.0,CANDIDATE
4076952,2.048,6468.0,FALSE POSITIVE
5036530,,,FALSE POSITIVE
5036538,0.454,4239.0,FALSE POSITIVE
5038469,,,FALSE POSITIVE
5039687,0.934,5956.0,FALSE POSITIVE
5042785,,,FALSE POSITIVE
5078879,3.137,6429.0,FALSE POSITIVE
5080346,2.679,9451.0,FALSE POSITIVE
5080652,0.718,5519.0,FALSE POSITIVE
5894972,2.652,6541.0,FALSE POSITIVE
5951140,0.41,3582.0,CANDIDATE
5952309,0.909,6075.0,FALSE POSITIVE
5952457,0.741,4949.0,FALSE POSITIVE
5962514,1.342,6785.0,FALSE POSITIVE
5962716,1.515,6271.0,FALSE POSITIVE
5966732,0.975,6375.0,CANDIDATE
5977541,1.685,8847.0,FALSE POSITIVE
5977804,0.94,6100.0,FALSE POSITIVE
6792124,2.368,6224.0,FALSE POSITIVE
6804648,2.449,6280.0,FALSE POSITIVE
6806632,1.832,9454.0,FALSE POSITIVE
6841577,0.868,5704.0,FALSE POSITIVE
6842345,1.02,6116.0,CANDIDATE
6852488,1.775,7128.0,FALSE POSITIVE
6853172,1.1,6268.0,CANDIDATE
6859546,0.759,5003.0,CANDIDATE
8460634,13.654,4820.0,FALSE POSITIVE
7671594,0.25,3354.0,FALSE POSITIVE
7677005,1.419,6894.0,FALSE POSITIVE
7687365,0.76,5204.0,CANDIDATE
7691527,0.756,5591.0,FALSE POSITIVE
7695445,1.478,6640.0,FALSE POSITIVE
7700500,0.711,5110.0,CANDIDATE
7700578,1.748,6919.0,FALSE POSITIVE
7707736,0.783,5629.0,FALSE POSITIVE
7733540,,,FALSE POSITIVE
8411947,0.807,5284.0,FALSE POSITIVE
8414159,0.959,6089.0,FALSE POSITIVE
8414216,0.505,3787.0,FALSE POSITIVE
8415863,1.611,5925.0,FALSE POSITIVE
8423903,2.73,6821.0,FALSE POSITIVE
8429450,2.406,6881.0,FALSE POSITIVE
8442795,0.733,6018.0,CANDIDATE
8443812,0.777,5470.0,CANDIDATE
8445775,1.436,6175.0,FALSE POSITIVE
9397900,1.305,6575.0,CANDIDATE
9411943,1.087,5880.0,FALSE POSITIVE
9412462,0.916,5557.0,FALSE POSITIVE
9418994,4.062,5260.0,FALSE POSITIVE
9451096,1.663,6297.0,FALSE POSITIVE
9458266,0.566,4201.0,CANDIDATE
9466042,,,FALSE POSITIVE
9468296,0.753,4961.0,FALSE POSITIVE
10264202,0.7,5427.0,FALSE POSITIVE
10264293,0.72,4885.0,CANDIDATE
10268809,1.023,6065.0,FALSE POSITIVE
10274244,0.708,5359.0,FALSE POSITIVE
10275887,1.406,5618.0,FALSE POSITIVE
10290021,2.05,6215.0,CANDIDATE
10290447,0.586,4892.0,FALSE POSITIVE
10292465,0.784,5426.0,FALSE POSITIVE
10294608,0.99,5843.0,FALSE POSITIVE
11287726,0.719,5335.0,FALSE POSITIVE
11288492,0.832,5523.0,CANDIDATE
11288772,1.048,5836.0,CANDIDATE
11295085,2.211,7117.0,FALSE POSITIVE
11296724,0.897,5838.0,CANDIDATE
11350389,0.811,5258.0,FALSE POSITIVE
11356602,1.198,5866.0,FALSE POSITIVE
11358392,1.369,6437.0,FALSE POSITIVE
1433531,1.996,6248.0,FALSE POSITIVE
1717528,0.973,6032.0,FALSE POSITIVE
1871483,0.709,4861.0,CANDIDATE
2012722,2.724,7046.0,FALSE POSITIVE
2013883,1.726,6218.0,FALSE POSITIVE
2161949,1.115,5683.0,CANDIDATE
2161949,1.115,5683.0,CANDIDATE
2162994,0.808,5610.0,FALSE POSITIVE
2167444,1.781,7239.0,FALSE POSITIVE
4078693,1.669,5496.0,FALSE POSITIVE
4142768,2.703,5638.0,FALSE POSITIVE
4149684,1.083,6098.0,FALSE POSITIVE
4150703,0.854,5561.0,FALSE POSITIVE
4157488,1.528,6248.0,FALSE POSITIVE
4160669,162.725,3198.0,FALSE POSITIVE
4171955,0.902,6011.0,FALSE POSITIVE
4174507,0.83,5967.0,FALSE POSITIVE
5083138,0.945,5878.0,CANDIDATE
5083252,1.052,6305.0,FALSE POSITIVE
5087223,0.541,3894.0,CANDIDATE
5091075,3.063,7450.0,FALSE POSITIVE
5091614,0.945,6079.0,FALSE POSITIVE
5092799,0.657,5025.0,CANDIDATE
5092799,,,CANDIDATE
5094301,0.782,5506.0,FALSE POSITIVE
5983348,1.101,6015.0,FALSE POSITIVE
5990753,9.476,5029.0,FALSE POSITIVE
6019971,0.793,4926.0,CANDIDATE
6029130,0.756,5293.0,FALSE POSITIVE
6035335,1.698,7274.0,FALSE POSITIVE
6041511,1.631,6527.0,FALSE POSITIVE
6042116,2.439,7617.0,FALSE POSITIVE
6042663,0.829,5633.0,FALSE POSITIVE
6044064,0.752,5375.0,FALSE POSITIVE
6859813,1.045,6200.0,FALSE POSITIVE
6863840,0.76,5176.0,FALSE POSITIVE
6864569,2.896,11076.0,FALSE POSITIVE
6864706,0.766,5214.0,CANDIDATE
6864859,2.59,6807.0,FALSE POSITIVE
6867219,0.929,6032.0,CANDIDATE
6877673,0.979,6085.0,FALSE POSITIVE
6877871,1.168,6495.0,FALSE POSITIVE
6878408,0.892,5883.0,CANDIDATE
7741048,0.96,5982.0,FALSE POSITIVE
7751562,1.035,6197.0,FALSE POSITIVE
7755741,4.378,10894.0,FALSE POSITIVE
7755741,4.378,10894.0,CANDIDATE
7769072,4.167,5022.0,FALSE POSITIVE
7769815,0.842,5659.0,FALSE POSITIVE
7777365,0.819,5392.0,FALSE POSITIVE
7798259,0.702,4765.0,FALSE POSITIVE
8453191,2.072,6263.0,FALSE POSITIVE
8453324,9.356,4927.0,FALSE POSITIVE
8479107,0.627,5182.0,FALSE POSITIVE
8479386,1.158,6267.0,FALSE POSITIVE
8488876,3.009,7259.0,FALSE POSITIVE
8504570,1.631,7162.0,FALSE POSITIVE
8509346,1.141,6356.0,FALSE POSITIVE
8517433,1.055,5812.0,FALSE POSITIVE
9474222,1.554,6295.0,FALSE POSITIVE
9474969,1.692,6322.0,FALSE POSITIVE
9480398,1.198,5845.0,CANDIDATE
9490342,1.877,5421.0,CANDIDATE
9509207,1.414,5864.0,FALSE POSITIVE
9513168,0.684,4199.0,CANDIDATE
9520700,0.989,5753.0,FALSE POSITIVE
9529294,1.284,5403.0,FALSE POSITIVE
12116489,0.821,5271.0,CANDIDATE
10296163,2.884,6461.0,FALSE POSITIVE
10330495,0.855,5330.0,FALSE POSITIVE
10332789,0.996,6122.0,FALSE POSITIVE
10340228,0.869,5436.0,FALSE POSITIVE
10341787,0.852,5390.0,FALSE POSITIVE
10342097,5.344,5016.0,FALSE POSITIVE
10345862,1.044,5463.0,FALSE POSITIVE
10346522,0.719,5538.0,FALSE POSITIVE
10352603,0.964,6122.0,FALSE POSITIVE
11359305,2.385,6351.0,FALSE POSITIVE
11391181,0.87,5387.0,FALSE POSITIVE
11401869,1.013,6047.0,FALSE POSITIVE
11409698,1.44,6664.0,FALSE POSITIVE
11411639,0.793,5510.0,CANDIDATE
11455795,0.683,4664.0,FALSE POSITIVE
11457191,0.867,5858.0,FALSE POSITIVE
11462556,1.664,6923.0,FALSE POSITIVE
2283362,0.858,5461.0,CANDIDATE
2301068,4.233,5418.0,CANDIDATE
2305372,1.863,6230.0,FALSE POSITIVE
2306740,1.217,5912.0,FALSE POSITIVE
2308957,3.211,5788.0,FALSE POSITIVE
2422820,0.79,5472.0,CANDIDATE
2437452,0.798,5653.0,FALSE POSITIVE
2437804,16.755,4475.0,FALSE POSITIVE
2438061,1.0,5780.0,FALSE POSITIVE
4180396,2.108,9609.0,FALSE POSITIVE
4245897,1.875,6915.0,FALSE POSITIVE
4252226,2.06,5923.0,FALSE POSITIVE
4261960,0.674,5226.0,FALSE POSITIVE
4269252,13.874,4597.0,FALSE POSITIVE
4274071,1.125,5737.0,CANDIDATE
4281895,1.785,5537.0,FALSE POSITIVE
4282390,2.198,6221.0,CANDIDATE
5095269,1.17,6492.0,FALSE POSITIVE
5097278,1.772,7392.0,FALSE POSITIVE
5098757,2.161,6955.0,FALSE POSITIVE
5111801,1.455,6609.0,FALSE POSITIVE
5112198,1.036,6300.0,FALSE POSITIVE
5113809,1.264,6612.0,FALSE POSITIVE
5115178,0.967,5838.0,FALSE POSITIVE
5115379,1.259,6190.0,FALSE POSITIVE
5115688,4.95,5039.0,CANDIDATE
6045093,0.838,5496.0,CANDIDATE
6046311,1.122,6312.0,FALSE POSITIVE
6048106,1.488,7002.0,FALSE POSITIVE
6048255,,,FALSE POSITIVE
6057750,2.512,6400.0,CANDIDATE
6060580,0.764,5508.0,FALSE POSITIVE
6063448,1.892,6703.0,FALSE POSITIVE
6066107,,,FALSE POSITIVE
8391983,1.002,5618.0,CANDIDATE
6890618,0.962,5951.0,FALSE POSITIVE
6925263,0.841,5646.0,FALSE POSITIVE
6927629,1.046,5780.0,FALSE POSITIVE
6929016,0.797,5855.0,FALSE POSITIVE
6936977,0.766,5452.0,FALSE POSITIVE
6939670,0.804,5655.0,FALSE POSITIVE
6947623,0.8,5416.0,CANDIDATE
6947837,2.314,8027.0,FALSE POSITIVE
6949550,0.829,5973.0,FALSE POSITIVE
7811211,0.755,5776.0,CANDIDATE
7812893,0.675,4298.0,CANDIDATE
7816680,1.174,6467.0,FALSE POSITIVE
7816935,1.062,6274.0,CANDIDATE
7838639,1.463,6215.0,FALSE POSITIVE
7846730,1.387,6271.0,FALSE POSITIVE
7847927,0.755,5458.0,FALSE POSITIVE
7868967,0.525,3867.0,CANDIDATE
8526387,0.668,4535.0,FALSE POSITIVE
8543278,0.634,5085.0,FALSE POSITIVE
8552500,0.991,6185.0,FALSE POSITIVE
8552540,0.991,5951.0,FALSE POSITIVE
8553788,2.314,8027.0,FALSE POSITIVE
8553907,1.117,6618.0,FALSE POSITIVE
8559796,1.684,7138.0,FALSE POSITIVE
8559863,0.697,5315.0,FALSE POSITIVE
8489260,0.903,5616.0,CANDIDATE
9529856,2.415,6422.0,FALSE POSITIVE
9536048,1.258,6302.0,FALSE POSITIVE
9540450,1.064,6100.0,FALSE POSITIVE
9540675,1.109,5831.0,FALSE POSITIVE
9541163,0.898,5822.0,FALSE POSITIVE
9541567,,,FALSE POSITIVE
9569866,0.717,5260.0,FALSE POSITIVE
9579192,2.214,6770.0,FALSE POSITIVE
8540376,1.242,6474.0,CONFIRMED
10363300,1.078,5962.0,FALSE POSITIVE
10388451,0.526,3761.0,CANDIDATE
10396708,0.715,4889.0,CANDIDATE
10407047,5.272,4909.0,FALSE POSITIVE
10407430,0.866,5766.0,FALSE POSITIVE
10407464,1.025,6300.0,FALSE POSITIVE
10417704,,,FALSE POSITIVE
10420279,1.08,5731.0,FALSE POSITIVE
10422852,1.051,6134.0,FALSE POSITIVE
11495989,0.548,4668.0,CANDIDATE
11499757,1.066,6247.0,FALSE POSITIVE
11501774,0.962,5226.0,FALSE POSITIVE
11502172,0.9,5754.0,FALSE POSITIVE
11502179,1.646,5791.0,FALSE POSITIVE
11506235,0.963,5941.0,FALSE POSITIVE
11551652,2.069,7302.0,CANDIDATE
11560382,0.86,5799.0,FALSE POSITIVE
11560431,0.828,5367.0,FALSE POSITIVE
2438062,1.0,5780.0,FALSE POSITIVE
2438517,0.875,5385.0,FALSE POSITIVE
2442084,0.542,3892.0,FALSE POSITIVE
2449245,1.026,6158.0,CANDIDATE
2450716,0.768,5261.0,FALSE POSITIVE
2557350,0.41,3628.0,CANDIDATE
2557430,1.524,6531.0,FALSE POSITIVE
2568971,1.955,7514.0,FALSE POSITIVE
4284147,,,FALSE POSITIVE
4349935,0.625,4447.0,FALSE POSITIVE
4352168,0.694,5282.0,FALSE POSITIVE
4356621,1.508,5691.0,FALSE POSITIVE
4357985,0.749,5210.0,FALSE POSITIVE
4367544,1.413,5583.0,FALSE POSITIVE
4372410,2.199,8098.0,FALSE POSITIVE
4372620,2.491,5500.0,CANDIDATE
4372961,2.254,6440.0,FALSE POSITIVE
5119143,1.622,6534.0,FALSE POSITIVE
5125048,,,FALSE POSITIVE
5126627,,,FALSE POSITIVE
5130890,,,FALSE POSITIVE
5164794,1.0,5780.0,FALSE POSITIVE
5171707,0.989,5705.0,CANDIDATE
5172274,1.534,6881.0,FALSE POSITIVE
5174492,2.211,8497.0,FALSE POSITIVE
6068947,1.196,5745.0,FALSE POSITIVE
6103049,0.989,5899.0,FALSE POSITIVE
6109688,1.89,7138.0,FALSE POSITIVE
6111011,0.733,5541.0,CANDIDATE
6128141,1.004,6031.0,FALSE POSITIVE
6128245,0.865,5918.0,CANDIDATE
6131659,0.732,5079.0,FALSE POSITIVE
6146838,0.742,5503.0,FALSE POSITIVE
6950275,0.923,6072.0,FALSE POSITIVE
6953219,0.824,5233.0,FALSE POSITIVE
6956176,2.935,5195.0,CANDIDATE
6962018,0.737,4446.0,FALSE POSITIVE
6965293,1.271,6174.0,FALSE POSITIVE
6967430,1.028,6045.0,FALSE POSITIVE
7009828,0.758,5787.0,FALSE POSITIVE
7025851,1.136,6300.0,FALSE POSITIVE
7870250,0.933,5989.0,FALSE POSITIVE
7871395,,,FALSE POSITIVE
7885518,1.211,5921.0,FALSE POSITIVE
7885570,2.553,5587.0,FALSE POSITIVE
7886329,1.548,6370.0,FALSE POSITIVE
7902204,0.911,5778.0,CANDIDATE
7919653,1.885,5947.0,FALSE POSITIVE
7938468,1.36,6270.0,FALSE POSITIVE
8560861,3.462,7854.0,FALSE POSITIVE
8565900,,,FALSE POSITIVE
8566113,1.604,7045.0,CANDIDATE
8569819,1.984,7355.0,FALSE POSITIVE
8574270,0.725,5232.0,FALSE POSITIVE
8581658,1.291,6225.0,FALSE POSITIVE
8590527,1.847,6465.0,FALSE POSITIVE
8604993,0.908,5812.0,FALSE POSITIVE
8608490,1.782,5096.0,FALSE POSITIVE
9579789,0.84,5101.0,FALSE POSITIVE
9581498,,,FALSE POSITIVE
9588862,1.126,6300.0,CANDIDATE
9592855,2.274,7498.0,FALSE POSITIVE
9596064,0.764,5238.0,CANDIDATE
9596187,1.02,6183.0,FALSE POSITIVE
9596892,0.918,5865.0,CANDIDATE
9597095,1.0,5780.0,FALSE POSITIVE
10450504,0.752,4918.0,CANDIDATE
10454401,0.882,5750.0,FALSE POSITIVE
10462826,1.012,6137.0,FALSE POSITIVE
10464199,1.486,6163.0,CANDIDATE
10468514,1.676,5164.0,FALSE POSITIVE
10471113,1.032,6170.0,FALSE POSITIVE
10481054,1.358,6356.0,FALSE POSITIVE
10486425,1.834,7247.0,FALSE POSITIVE
11560447,1.475,5321.0,FALSE POSITIVE
11601357,0.8,5497.0,FALSE POSITIVE
11602794,0.927,5455.0,CANDIDATE
11615481,1.04,6201.0,FALSE POSITIVE
11616200,0.865,6071.0,FALSE POSITIVE
11616631,0.731,5289.0,FALSE POSITIVE
11616663,0.951,5900.0,FALSE POSITIVE
11618798,0.953,5628.0,FALSE POSITIVE
2570505,0.733,4986.0,FALSE POSITIVE
2570767,1.977,5850.0,FALSE POSITIVE
2571075,0.815,5658.0,FALSE POSITIVE
2576692,1.642,5784.0,FALSE POSITIVE
2580872,0.917,5496.0,FALSE POSITIVE
2583777,1.365,6032.0,FALSE POSITIVE
2693092,2.07,6078.0,FALSE POSITIVE
2708156,4.662,11287.0,FALSE POSITIVE
2708172,0.627,4267.0,FALSE POSITIVE
4375101,0.889,5912.0,FALSE POSITIVE
4380283,1.048,6240.0,FALSE POSITIVE
4384793,0.815,5997.0,FALSE POSITIVE
4445630,1.115,6280.0,FALSE POSITIVE
4446411,0.976,5628.0,FALSE POSITIVE
4454219,1.0,5780.0,FALSE POSITIVE
4456622,0.903,5697.0,FALSE POSITIVE
4482738,4.527,4936.0,FALSE POSITIVE
4484312,1.184,6082.0,FALSE POSITIVE
5174920,3.385,8107.0,FALSE POSITIVE
5181455,1.022,6188.0,FALSE POSITIVE
5193386,3.484,4905.0,FALSE POSITIVE
5193439,1.032,6133.0,CANDIDATE
5196851,1.489,7118.0,FALSE POSITIVE
5199978,4.529,4891.0,FALSE POSITIVE
5211470,17.032,4697.0,FALSE POSITIVE
5215508,,,CANDIDATE
6147573,0.897,5691.0,FALSE POSITIVE
6152521,3.067,6661.0,FALSE POSITIVE
6185717,2.133,6148.0,FALSE POSITIVE
6187508,0.789,5396.0,CANDIDATE
6205460,2.592,5425.0,FALSE POSITIVE
6206751,1.476,6967.0,FALSE POSITIVE
6207053,0.726,4842.0,FALSE POSITIVE
6209225,0.962,6553.0,CANDIDATE
6220470,1.862,7605.0,FALSE POSITIVE
7031132,0.908,5680.0,FALSE POSITIVE
7031732,0.889,5548.0,FALSE POSITIVE
7031767,0.911,5674.0,FALSE POSITIVE
7031948,0.526,3844.0,FALSE POSITIVE
7031992,0.853,5812.0,FALSE POSITIVE
7032117,0.654,4987.0,FALSE POSITIVE
7032174,1.753,6108.0,FALSE POSITIVE
7032383,0.784,5313.0,FALSE POSITIVE
7939761,2.388,5349.0,CANDIDATE
7943535,2.058,6792.0,FALSE POSITIVE
7947631,0.587,4937.0,FALSE POSITIVE
7950775,1.132,6480.0,FALSE POSITIVE
7955301,6.784,4830.0,FALSE POSITIVE
7960295,1.0,5780.0,FALSE POSITIVE
7960547,0.843,5926.0,FALSE POSITIVE
7967100,1.11,6057.0,FALSE POSITIVE
8610483,0.992,6170.0,FALSE POSITIVE
8613446,1.024,6158.0,CANDIDATE
8618226,1.187,5837.0,FALSE POSITIVE
8621026,1.33,6610.0,FALSE POSITIVE
8624860,4.994,5649.0,CANDIDATE
8625408,1.273,6072.0,CANDIDATE
8686442,0.955,6045.0,CANDIDATE
8690001,1.567,6198.0,FALSE POSITIVE
8693536,1.188,6478.0,CANDIDATE
9597854,0.852,5906.0,FALSE POSITIVE
9602431,0.633,4964.0,FALSE POSITIVE
9602538,0.818,5475.0,FALSE POSITIVE
9630640,1.589,6793.0,FALSE POSITIVE
9635520,1.426,5445.0,CANDIDATE
9635529,1.225,6550.0,FALSE POSITIVE
9637299,1.213,6322.0,FALSE POSITIVE
9639106,0.801,5341.0,CANDIDATE
9640123,3.6,5403.0,CANDIDATE
10490960,1.196,5897.0,FALSE POSITIVE
10491031,1.925,6613.0,FALSE POSITIVE
10535807,1.174,6478.0,FALSE POSITIVE
10535858,0.42,3615.0,FALSE POSITIVE
10546063,1.097,6277.0,CANDIDATE
10547685,1.13,6075.0,FALSE POSITIVE
10549576,2.015,7675.0,FALSE POSITIVE
10552700,2.856,6875.0,FALSE POSITIVE
11619964,0.944,5855.0,FALSE POSITIVE
11650543,1.693,6002.0,CANDIDATE
11651105,0.796,5667.0,FALSE POSITIVE
11662440,0.846,5461.0,FALSE POSITIVE
11671646,0.988,5128.0,CANDIDATE
11672354,1.1,6268.0,CANDIDATE
11704044,0.948,5704.0,FALSE POSITIVE
