index,flux__sum_values,flux__median,flux__mean,flux__length,flux__standard_deviation,flux__variance,flux__root_mean_square,flux__maximum,flux__absolute_maximum,flux__minimum,sci_std_dev,sci_skewness,sci_kurtosis,sci_mad,sci_amplitude,sci_transit_depth_p1,sci_transit_depth_p5,sci_transit_depth_min,sci_below_above_ratio,sci_transit_fraction,sci_low_cluster_mean_gap,sci_low_cluster_std_gap,sci_rms,sci_snr_approx,sci_iqr,sci_cv,sci_max_sigma,kepid,target_label,target_id
KIC 10337517,1999.9981097991454,0.9999942184496857,0.9999990548995726,2000.0,0.0001831437295375336,3.3541625668917264e-08,0.9999990716704011,1.0007517060592706,1.0007517060592706,0.9992895178854335,0.00018210050678638102,-0.0028332480572453643,0.6353417474257674,0.00011896619628315452,0.0016749301700460517,0.0004357415299464096,0.0002786078205485598,0.0009166672097518092,1.0,0.019524617996604415,47.28888888888889,69.42801939090018,0.9999984850662086,2.392862807666815,0.00023974170828044983,0.00018210170080920946,5.033853150266824,10337517,1,KIC 10337517
KIC 6037581,863.9972805890902,1.0000027735205501,0.9999968525336692,864.0,0.0003593035159320962,1.2909901656116612e-07,0.9999969170833787,1.0014511502181178,1.0014511502181178,0.9989442967827666,0.0003593035159320962,0.3162144922046445,0.7604991858103722,0.00024831009032300067,0.002506853435351175,0.0007653726265159921,0.000545191915365284,0.0010584767377834758,1.0,0.011574074074074073,74.88888888888889,115.84227250345803,0.9999969170833787,2.1301562399980463,0.0004987815382667682,0.0003593025193991749,2.945912552616141,6037581,1,KIC 6037581
KIC 3629967,2000.0024366740004,1.0000001787952064,1.0000012183370002,2000.0,0.00014486793472656782,2.0986718511941112e-08,1.0000012288303464,1.000752753629995,1.000752753629995,0.9994317267109666,0.0001451500800008517,0.10934042317350384,0.7972387109740291,9.57395566148489e-05,0.001354950080609707,0.0003353834806882894,0.00023287589596288072,0.0006023156420088549,1.0,0.024193548387096774,39.55357142857143,45.487407850515986,1.0000005725866072,2.3105979733963733,0.00019218892253425324,0.00014515006270021338,4.149605994053332,3629967,1,KIC 3629967
KIC 11460462,863.9997560955749,1.000000774806208,0.9999997177032116,864.0,8.349021308560202e-05,6.970615681079232e-09,0.9999997211885204,1.0003944837123642,1.0003944837123642,0.9997208941877794,8.349021308560202e-05,-0.057441910280328794,0.5172890099224214,5.423815781913088e-05,0.000673589524584739,0.00020594219195591013,0.00014879740168638467,0.00027988061842865175,1.0,0.037037037037037035,24.35483870967742,34.29901567956271,0.9999997211885204,2.4666626703271053,0.00010961650833340997,8.349014839691673e-05,3.352256606911421,11460462,1,KIC 11460462
KIC 11337833,2000.0029859659558,1.0000024735716673,1.000001492982978,2000.0,0.0002264399479412147,5.1275050023620014e-08,1.0000015186204643,1.0014048827169386,1.0014048827169386,0.999246250186336,0.00022559883892676912,0.20979216923022045,1.0957248188376765,0.00014467736100892692,0.0021586325306026666,0.0005200886761055346,0.0003720403669384975,0.0007575351031285926,1.0,0.025891341256366725,38.36666666666667,33.42452526048633,1.000001666887513,2.305369471668065,0.0002935648858699569,0.0002255979849730934,3.3578856466300055,11337833,1,KIC 11337833
KIC 5357545,2000.0066232633762,0.9999991951499768,1.0000033116316882,2000.0,0.00016384618699891065,2.6845572994081993e-08,1.00000332505443,1.001191833878729,1.001191833878729,0.9993498313261886,0.00016453595777122908,0.5029180613313525,2.3526634359047502,0.00010349838835477243,0.0018420025525403005,0.00035274501531079583,0.0002500142411649975,0.0006500196327772212,1.0,0.022920203735144314,43.339622641509436,56.137615074677825,1.000004214256192,2.1438779710466256,0.00020698190976942143,0.00016453598229384205,3.9506235693538128,5357545,1,KIC 5357545
KIC 9823519,2000.03533857375,1.000004935669517,1.000017669286875,2000.0,0.000764262852022758,5.840977069819601e-07,1.0000179613305256,1.0060733425256183,1.0060733425256183,0.996902634247687,0.0007708782075808245,0.5154581077889335,4.189459903576924,0.00045553322869462676,0.009783332967902791,0.0018377809807968992,0.0011711672805780893,0.003714910927378523,1.0,0.03011611030478955,33.25609756097561,40.04595256050587,1.000018983569205,2.384009513726217,0.0009075787095178534,0.0007708744145047586,4.819063362858166,9823519,1,KIC 9823519
KIC 11565924,864.0010137661372,0.999997049492428,1.0000011733404366,864.0,0.00012103364322474637,1.4649142792255193e-08,1.0000011806649995,1.0003707974230742,1.0003707974230742,0.9995677529260707,0.00012103364322474637,-0.05716409091592651,0.10370030086709114,7.975068776250316e-05,0.0008030444970035244,0.00028093453215316533,0.00019783258067596066,0.0004292965663572623,1.0,0.023148148148148147,43.10526315789474,37.77759672616076,1.0000011806649995,2.321127619297556,0.0001611290532873566,0.00012103400033648084,3.546919310361542,11565924,1,KIC 11565924
KIC 7439316,2000.022783619791,0.9999979137329116,1.0000113918098954,2000.0,0.00039777559444082177,1.5822542353274913e-07,1.000011470921703,1.002462367906752,1.002462367906752,0.9985446943944634,0.0003945937942623528,0.3305533458073787,1.0615469811064289,0.00025220979227935647,0.003917673512288555,0.0008582799769295546,0.0006199222443433738,0.0014500611004151231,1.0,0.02164685908319185,45.02,61.051614229273255,1.0000063405822914,2.1750975038368487,0.0005015009937325843,0.000394595863722381,3.6748198311781453,7439316,1,KIC 7439316
KIC 10713616,864.0001873784009,1.0000016092888953,1.0000002168731492,864.0,0.00011478427137438026,1.3175428954947371e-08,1.0000002234608625,1.0004599071364284,1.0004599071364284,0.9996789153286549,0.00011478427137438026,0.12473827316230417,0.15065768024213844,7.510437729357777e-05,0.0007809918077734679,0.00025635856454420125,0.00017971831099961033,0.0003226939602403167,1.0,0.024305555555555556,40.7,24.85779555793313,1.0000002234608625,2.233394536330352,0.00015449498566022513,0.00011478408665362426,2.8113081729448663,10713616,1,KIC 10713616
KIC 4150804,864.0015806805259,1.00000068543557,1.0000018294913493,864.0,8.200394631721101e-05,6.724647211596026e-09,1.0000018328536668,1.0006210516882554,1.0006210516882554,0.9997059532324056,8.200394631721101e-05,0.6098136610732051,4.4407105462087895,4.7061416418692215e-05,0.0009150984558498054,0.00020157833990774865,0.0001306574078488998,0.0002947322031644495,1.0,0.04050925925925926,22.323529411764707,29.668482572108196,1.0000018328536668,2.458154137216703,9.414293513942962e-05,8.200389010882785e-05,3.594122190465741,4150804,1,KIC 4150804
KIC 11090765,1999.9947825864053,1.0000000595989609,0.9999973912932026,2000.0,0.00018538692399142298,3.4368311587001645e-08,0.9999974084774033,1.0007947727839013,1.0007947727839013,0.9992788368865846,0.00018669937558577661,-0.09661360930154003,1.0448064930006336,0.00011880425591426214,0.001729484951382032,0.0004810082742999766,0.0003036823820458112,0.0008940218427806457,1.0,0.029711375212224108,33.36231884057971,38.92019743701234,0.9999982442394811,2.5763785914698123,0.00023679352350614025,0.00018669939227906564,4.788563646641116,11090765,1,KIC 11090765
KIC 8616637,1999.9924749187448,0.9999997615852427,0.9999962374593724,2000.0,0.00019421866810459613,3.772089104032327e-08,0.9999962563198886,1.001317312544197,1.001317312544197,0.9989630906679591,0.0001951907255329037,-0.08885621486574498,3.5576630232018864,0.00011291297548865487,0.0023542218762379052,0.0005702385034082047,0.0003080648235478378,0.0010375354603421316,1.0,0.03522920203735144,28.170731707317074,41.87024232253177,0.999997087157776,2.9214426138913985,0.00022624538382376436,0.00019519060331854284,5.315495690225467,8616637,1,KIC 8616637
KIC 11129738,1999.9878500936063,0.9999830434658917,0.9999939250468032,2000.0,0.0004465716036211175,1.9942619716073647e-07,0.9999940247605026,1.004105481825093,1.004105481825093,0.9984855105864606,0.00045100409912491235,0.7895037007897827,6.372429856893911,0.00027532325591772544,0.005830884634202005,0.00102011301129179,0.0006923761023645003,0.0017046976929523394,1.0,0.025466893039049237,38.11864406779661,42.757132320387704,0.9999918207755506,2.261870819513892,0.0005532090379389842,0.0004510134374105222,3.779783146672017,11129738,1,KIC 11129738
KIC 6869184,1999.9986794066815,0.9999981198900483,0.9999993397033408,2000.0,0.0004436678808562051,1.968411885034358e-07,0.9999994381239952,1.002509040660784,1.002509040660784,0.9973773866629374,0.00044327815075887394,-0.12758737469516104,1.758982705624251,0.0002647438703752836,0.005131653997846541,0.0011367058069288172,0.0006920605850913031,0.002616914867330844,1.0,0.03268251273344652,29.36842105263158,52.22089773897822,0.9999956232157593,2.5643172463673736,0.0005319052232014565,0.0004432806767803932,5.903550316772423,6869184,1,KIC 6869184
KIC 10663396,2000.0005029554443,1.0000012219525845,1.0000002514777222,2000.0,0.00013151266970078316,1.7295582291827292e-08,1.0000002601255111,1.0006159008751228,1.0006159008751228,0.9994488602386817,0.00013135610503947902,0.01396478035639844,0.9699677247166694,8.767773511164645e-05,0.001167040636441019,0.000316645494015666,0.0002019896895874007,0.0005509013819163799,1.0,0.0233446519524618,42.851851851851855,77.72301423011778,0.9999998549689245,2.41058833101437,0.0001752677180554274,0.00013135613635207623,4.19395338915391,10663396,1,KIC 10663396
KIC 11623629,600.9974024697129,0.9999994634889635,0.9999956779862113,601.0,6.223371834235885e-05,3.873035698716052e-09,0.9999956799227374,1.0001217078967564,1.0001217078967564,0.999380188589564,6.223371834235885e-05,-5.966445878609223,53.045098425836954,2.3964289514344372e-05,0.0007415193071923509,9.458396357420185e-05,6.168751141755191e-05,0.0006192748993995023,0.9966777408637874,0.04159733777038269,23.041666666666668,27.65935520860086,0.9999956799227374,1.5198186143061305,4.863339249783216e-05,6.223375173145349e-05,9.950793812331122,11623629,1,KIC 11623629
KIC 9589524,1999.9835471253336,0.9999921598240256,0.9999917735626668,2000.0,0.0002075950151070982,4.309569029731633e-08,0.999991795110689,1.00109482516692,1.00109482516692,0.998204164872287,0.00020698402186254412,-1.129628036025265,9.95182358866264,0.00012313289389398463,0.0028906602946330295,0.0004278276625148125,0.0002912938921673103,0.0017913065345471768,1.0,0.019524617996604415,51.15555555555556,59.202460742985096,0.9999956966057779,2.0669598487120338,0.0002459695604348777,0.00020698495921321584,8.654322775391641,9589524,1,KIC 9589524
KIC 8806072,1999.9974526132419,0.9999953517502664,0.9999987263066209,2000.0,0.0002662889806024556,7.090982119029498e-08,0.999998761761576,1.0015664122760977,1.0015664122760977,0.9984053042968566,0.00026457922933595585,-0.20715099910700147,3.1873393610030183,0.00015853500240875507,0.0031611079792410735,0.0006401578191205237,0.0004048807386883846,0.0015898681472001908,1.0,0.028862478777589132,32.46268656716418,54.49450974898625,0.9999986340225027,2.4195316492802537,0.0003156936377353148,0.000264580506613153,6.009043684912308,8806072,1,KIC 8806072
KIC 11250587,1190.9834585189244,0.9999948142796856,0.999986111266939,1191.0,0.00010613711910581263,1.1265088052081457e-08,0.9999861168995613,1.00027367490568,1.00027367490568,0.9994477039112127,0.00010613711910581263,-1.6470020962455096,5.419970559871118,5.4956313642384735e-05,0.00082597099446724,0.0004540641560465408,0.00016971449636760116,0.0005471103684728806,0.9983221476510067,0.05373635600335852,17.58730158730159,32.6834917412615,0.9999861168995613,4.2780900769867785,0.00010979684537737455,0.0001061376695060815,5.154750506535257,11250587,1,KIC 11250587
KIC 9896558,2000.0103432740295,1.0000078086313104,1.0000051716370149,2000.0,0.0002456751966024152,6.035630222563537e-08,1.0000052018150094,1.0013321928444954,1.0013321928444954,0.9983735204456263,0.0002463872808375555,0.10161917639604466,2.140365718372368,0.0001525838079837749,0.0029586723988690444,0.0005460917410619048,0.00039517795516885723,0.0016325588462795526,1.0,0.027589134125636672,36.203125,38.96359666707342,1.0000030745427464,2.216395826949956,0.0003042029312674277,0.00024638578298645926,6.625986701626484,9896558,1,KIC 9896558
KIC 6878240,2000.0151719140845,1.000004887336842,1.0000075859570423,2000.0,0.0004191411536242594,1.7567930666147505e-07,1.0000076737960253,1.002267026542427,1.002267026542427,0.9955818649526884,0.0004165948982110611,-0.6244826297777369,8.43468691891295,0.00025744610746347707,0.006685161589738531,0.0009195952248057804,0.0006109884590868031,0.0044065723733597295,1.0,0.022981732469063054,43.12987012987013,41.24061503608502,0.9999997149415487,2.2074087530949127,0.0005144724271537449,0.00041659971521773657,10.577595626548481,6878240,1,KIC 6878240
KIC 6786348,2000.0124111207067,0.9999920734923179,1.0000062055603534,2000.0,0.00034745111369528174,1.207222764080916e-07,1.000006265921115,1.001840211093609,1.001840211093609,0.9987122172406365,0.00034958550954920434,0.2618110233575418,0.8143502644419174,0.00022710000991987833,0.003127993852972577,0.0007910453620076918,0.0005360417345295909,0.0012814063021205913,1.0,0.019949066213921902,49.15217391304348,45.30618893863914,1.0000072987464077,2.2628093567944405,0.0004564420539043823,0.0003495877386804727,3.6655017645696573,6786348,1,KIC 6786348
KIC 9634821,2000.0288443325621,0.999990998889493,1.000014422166281,2000.0,0.001035698142996273,1.0726706434059285e-06,1.0000149584937241,1.0058126801090654,1.0058126801090654,0.9962758911700008,0.0010387685756102002,0.5287533306835704,2.680638970966802,0.0005762140428290374,0.011014128588805905,0.0023688578140605987,0.0015982963283862617,0.0044575310606920215,1.0,0.04021372328458943,22.077464788732396,63.22985944921173,1.0000170328414089,2.2804480898635857,0.001150493872129732,0.0010387791051121836,4.2911685676220515,9634821,1,KIC 9634821
KIC 4454934,2000.0056419827515,0.9999984499989258,1.0000028209913758,2000.0,0.0001934039777419386,3.740509860640429e-08,1.0000028396938723,1.000925469374987,1.000925469374987,0.9993551728460914,0.0001927585586420068,0.21764008895886852,0.5424422681333865,0.0001258068276710489,0.0015702965288955095,0.0004387774258340915,0.00029193217065770494,0.00064283063937709,1.0,0.023769100169779286,41.945454545454545,31.130469249635144,1.0000031502653866,2.2763058041380853,0.0002511838118169907,0.00019275894348803855,3.334900633755836,4454934,1,KIC 4454934
KIC 7102316,1999.982126639823,0.9999853064369624,0.9999910633199115,2000.0,0.0005047037706529727,2.547258961113284e-07,0.9999911906839897,1.002771531788058,1.002771531788058,0.9962268332732269,0.000514723419564497,-0.18797771758866655,2.6579853609102324,0.0003210266027614539,0.006544698514830971,0.0012022276868467463,0.0007932914676432867,0.003770126352752201,0.9994110718492344,0.026804123711340205,37.12222222222222,42.67833897053575,1.0000003616515905,2.3356770668487177,0.0006421558304423591,0.0005147249845209678,7.324567349086374,7102316,1,KIC 7102316
KIC 12416661,863.9993869424286,1.000000268218856,0.9999992904426257,864.0,7.297737667222733e-05,5.32569750596015e-09,0.9999992931054763,1.000280731793482,1.000280731793482,0.9997140428220501,7.297737667222733e-05,0.006763943030285671,0.3367522434904875,4.735251508752869e-05,0.0005666889714319723,0.00017406668592079289,0.00011944685592091275,0.00028622539680589476,1.0,0.03009259259259259,31.88,28.605342158415095,0.9999992931054763,2.3852143480383097,9.517483602494714e-05,7.29773570983241e-05,3.922111342689881,12416661,1,KIC 12416661
KIC 5219234,1999.9780699417624,1.0000010131276955,0.9999890349708812,2000.0,0.0005467911669806181,2.989805802880261e-07,0.9999891844627994,1.0022717005073987,1.0022717005073987,0.9974937627268929,0.0005588507647619234,0.07072275554397436,0.9690447580638497,0.0003550771491548921,0.0053455273785190105,0.0013941177076347566,0.0008739098918624233,0.002502361117225682,1.0,0.028683914510686165,34.277227722772274,36.88599476950921,1.00000038527875,2.494615370578702,0.000708453935582054,0.0005588529309629986,4.477691138691947,5219234,1,KIC 5219234
KIC 8025596,2000.022297383713,1.000000059604126,1.0000111486918566,2000.0,0.0003595939520434846,1.293078103462519e-07,1.0000112133450387,1.001420882043429,1.001420882043429,0.9987828586452254,0.0003569903483277977,0.2538832378082941,0.7771763698841467,0.0002265280193723962,0.003074348947866179,0.0008111891327564624,0.0005353765108296882,0.0016498912926392606,1.0,0.021222410865874362,46.42857142857143,49.93832931420391,1.0000061923425938,2.2722998998606196,0.00045231039743565127,0.0003569916247912631,4.6216691862052475,8025596,1,KIC 8025596
KIC 8415200,1999.9999121400415,0.9999989867873469,0.9999999560700208,2000.0,0.00010651304403323363,1.1345028549225565e-08,0.9999999617425354,1.000407311388424,1.000407311388424,0.9996086960434908,0.00010577052647996771,0.04404860397363057,0.3583047903609877,6.941219196582304e-05,0.0007986153449331956,0.00025144130745236026,0.00017265759896689659,0.0003911847439616034,1.0,0.02504244482173175,40.0,32.65282371482938,1.0000000925790666,2.3772341484939257,0.00013850564778417063,0.00010577053908914313,3.6984286358420597,8415200,1,KIC 8415200
KIC 7450747,2000.0168925569856,1.0000042319717162,1.0000084462784928,2000.0,0.0002515948923018505,6.329998983237976e-08,1.00000847792822,1.0011481321767575,1.0011481321767575,0.9989473309039258,0.00025196903306815954,0.15804219353170404,0.5508775123917755,0.00016667407217341168,0.0022008012728316206,0.0005860917150151135,0.0003935418139333624,0.0010510002299799481,1.0,0.01825127334465195,52.285714285714285,41.32466444094207,1.0000036920707551,2.3260466092933383,0.00033303600806977585,0.00025196945357143735,4.171148403366078,7450747,1,KIC 7450747
KIC 11566256,2000.002060041559,0.9999958288319899,1.0000010300207796,2000.0,0.0003282846597819813,1.0777081784817122e-07,1.0000010839061313,1.0016442453913235,1.0016442453913235,0.9987394408376562,0.00032583846203391385,0.16214283872840984,0.9115346309323322,0.000212874274316599,0.0029048045536672618,0.0007870410630639313,0.0005028468845178491,0.0012559133805896128,1.0,0.02164685908319185,46.52,52.426420820040725,1.0000005497026094,2.4154332737490476,0.0004253038897714667,0.00032583997581532825,3.8544049488512964,11566256,1,KIC 11566256
KIC 9790806,864.0497832658532,1.000158918747803,1.0000576195206634,864.0,0.0018074913737461964,3.267025066166912e-06,1.0000592529377457,1.005177863990608,1.005177863990608,0.9958492484711058,0.0018074913737461964,0.06370218170460726,-0.1319828338297082,0.0012249308412818904,0.009328615519502148,0.0038600391687531044,0.0033922313959666717,0.004309670276697264,1.0,0.03356481481481482,21.25,77.74804774765363,1.0000592529377457,2.1355781968424052,0.0024629072209104708,0.0018072041751216615,2.3843379499870396,9790806,1,KIC 9790806
KIC 10094670,2000.0066755846237,1.0000011919134122,1.0000033377923119,2000.0,0.00015516369212774324,2.4075771354713092e-08,1.0000033498301575,1.0006374014801889,1.0006374014801889,0.9993486216545105,0.00015454394126435873,0.03647064200217192,0.6855588088881968,9.907736014308499e-05,0.0012887798256783212,0.0003778124192689303,0.0002516863944196368,0.0006517658202372933,1.0,0.027589134125636672,31.96875,40.998082558059956,1.0000008132685498,2.4446925332559912,0.0001977817328908671,0.00015454388138250728,4.217349544117036,10094670,1,KIC 10094670
KIC 6362874,863.9991100694091,1.0000012516436065,0.999998969987742,864.0,9.3274657655663e-05,8.700161760781133e-09,0.9999989743378275,1.0004420303641959,1.0004420303641959,0.9996259818572293,9.3274657655663e-05,-0.06889698248801766,1.1000679510443803,5.814283773586393e-05,0.0008160485069665935,0.00024385123912951112,0.00015271187848797663,0.0003752697863772525,1.0,0.03356481481481482,28.357142857142858,21.161309515437914,0.9999989743378275,2.6143353967561427,0.00011725667585971156,9.327454090918021e-05,4.023277016599896,6362874,1,KIC 6362874
KIC 9364609,2000.0063769723542,0.9999977941841671,1.000003188486177,2000.0,0.00013542240078709685,1.833922663494109e-08,1.0000031976557613,1.0006315325790796,1.0006315325790796,0.999528333148179,0.00013546769803298285,0.2967421517692088,0.6518110153019445,8.534300913620729e-05,0.0011031994309005366,0.0002962728115221136,0.00020962975061644684,0.0004710112583030668,1.0,0.022071307300509338,45.35294117647059,52.7133660653322,1.0000037680380833,2.1870365838059707,0.00017175388190993068,0.0001354677868447858,3.4769267149456384,9364609,1,KIC 9364609
KIC 3859079,1999.9997807692482,1.00000101312481,0.9999998903846241,2000.0,0.0002820229815501694,7.95369621224472e-08,0.9999999301531087,1.0010724755487312,1.0010724755487312,0.9987462890459785,0.00028075297543952516,-0.06099829795783766,0.7015674788977688,0.00018639480458571,0.0023936062176870276,0.0006543366373227277,0.0004589917788864195,0.0013268548394760327,1.0,0.020797962648556875,44.770833333333336,64.11715825454907,1.0000009901535882,2.330648985280918,0.00037008973844121495,0.0002807513683708188,4.726057978188161,3859079,1,KIC 3859079
KIC 6766634,2000.0054249899083,1.0000023840808931,1.0000027124949542,2000.0,0.00010046360618517457,1.0092936167729846e-08,1.0000027175414086,1.0007009059381369,1.0007009059381369,0.9995527390353265,0.00010250175614623899,-0.20269576912103865,6.4406934670977005,6.264412806972208e-05,0.0017687217178004033,0.00022594246760343495,0.00015918117766644535,0.0010685906338638862,1.0,0.02463891248937978,39.21052631578947,45.75822688646455,1.0000003337205934,2.204278990899272,0.0001247075579928758,0.00010250167672238424,10.425095862156066,6766634,1,KIC 6766634
KIC 5978361,2000.0119563773355,1.0000037844967884,1.0000059781886679,2000.0,0.00022773027722924592,5.1861079166909204e-08,1.000006004119052,1.001212448311226,1.001212448311226,0.9987689079672035,0.00022816051093165873,0.2217266485186194,2.2470685499569525,0.00013846167097031348,0.002618108148299214,0.0005417081660346046,0.0003506517553724109,0.0012327312277438107,1.0,0.02631578947368421,36.540983606557376,37.76874142119002,1.0000012684141786,2.3742415539946933,0.0002762859522420502,0.0002281601369327151,5.402912286224028,5978361,1,KIC 5978361
KIC 8480582,2000.0157188513322,0.9999998806097263,1.000007859425666,2000.0,0.00037565626767191467,1.411176314411932e-07,1.0000079299839248,1.0018124870896352,1.0018124870896352,0.9960569932813856,0.0003703387768757513,-0.3182663607831666,5.814240927999535,0.00023797079799903198,0.005755493808249579,0.0008524958632210033,0.0005574164770798529,0.003942201680781521,1.0,0.019524617996604415,51.46666666666667,33.39168226436704,1.0000059492276696,2.301935191374831,0.00047643225461047045,0.00037033907501271763,10.644852569959559,8480582,1,KIC 8480582
KIC 11356260,2000.0140103034992,0.9999950540402751,1.0000070051517496,2000.0,0.00025869056516200157,6.692080850383579e-08,1.0000070386119189,1.0013418645678689,1.0013418645678689,0.9989473307763145,0.0002575868695512016,0.40818230744923717,1.7073752347062348,0.00015735548516671027,0.0023945337915544096,0.0005708946500295742,0.00038363598925950093,0.0010467096688228095,1.0,0.02164685908319185,46.66,35.248041080321045,1.000006449729485,2.2163189102932717,0.0003148566041073497,0.0002575884046634312,4.063521058532647,11356260,1,KIC 11356260
KIC 10881457,2000.0278131354448,0.9999978539511838,1.0000139065677225,2000.0,0.0003714271263768091,1.3795811020853414e-07,1.0000139755458157,1.0015902812712734,1.0015902812712734,0.9988952704859028,0.0003727654845383839,0.35591540448366915,0.7565466120727629,0.00024030172127581517,0.002858859427698257,0.0008122463502683308,0.0005778298141478899,0.0011717510883556548,1.0,0.01799775028121485,53.507936507936506,85.29423825715888,1.0000099083998208,2.1789741377857994,0.000478294138144153,0.00037276688465870216,3.1434001723810314,10881457,1,KIC 10881457
KIC 4813563,2000.0038004658777,0.9999984847873795,1.0000019002329388,2000.0,0.0002610131935769593,6.812788722124322e-08,1.0000019342968172,1.002706620242945,1.002706620242945,0.9985543043226836,0.00026142146550161107,0.4914789460661317,8.156597481538087,0.00014881839686869958,0.004152315920261551,0.0006111213461897913,0.0003767868887387671,0.0014421728377725929,1.0,0.02801358234295416,35.83076923076923,71.17509703449531,1.000000053211942,2.337686176677122,0.0002988088121496091,0.0002614223864507317,5.5166580716903875,4813563,1,KIC 4813563
KIC 7033671,1999.999473206334,1.000001818025189,0.999999736603167,2000.0,0.00011410044264274006,1.3018911011269213e-08,0.9999997431126242,1.0005204580173601,1.0005204580173601,0.9995275746199613,0.00011293231926597196,-0.01207301810806357,0.6079960176453159,7.477127384947213e-05,0.0009928833973987805,0.00027823914954849815,0.00018541791409221187,0.0004750182137579495,1.0,0.02461799660441426,40.666666666666664,41.05380865009192,1.0000001652022528,2.463769019860512,0.00014962273348195776,0.00011293202645200578,4.20622029942742,7033671,1,KIC 7033671
KIC 10586004,863.9981598502386,1.0000013410929967,0.9999978701970355,864.0,7.786547714226111e-05,6.063032530591987e-09,0.9999978732285583,1.0004280514070576,1.0004280514070576,0.9996123542537093,7.786547714226111e-05,-0.40971057541666117,3.3846477699130437,4.5270529721253006e-05,0.0008156971533482826,0.0002471936757092452,0.00012857151405110123,0.0003889868392873419,1.0,0.04282407407407408,21.36111111111111,42.64853311127136,0.9999978732285583,3.1746248116815563,8.99474581801396e-05,7.786537271755508e-05,4.995626477400999,10586004,1,KIC 10586004
KIC 9886255,2000.0121745698525,0.999993266514265,1.0000060872849263,2000.0,0.00034161634753175884,1.1670172890093945e-07,1.0000061456354339,1.0018884076391221,1.0018884076391221,0.9987485265444116,0.00033965673610062737,0.25468928702306115,0.5284661975100207,0.00022307839821633646,0.0031398810947105282,0.000742592714113699,0.0005178603937917581,0.0012452757910579315,1.0,0.01825127334465195,55.523809523809526,53.96393773589655,1.0000040286658949,2.18630350935745,0.00044861349160185693,0.0003396588411921799,3.6662773285585706,9886255,1,KIC 9886255
KIC 10964440,2000.0009290393284,0.9999980031958079,1.0000004645196643,2000.0,0.0001831779017816395,3.355414370112397e-08,1.000000481296728,1.0009334740355347,1.0009334740355347,0.9993275009552848,0.00018149441207499726,0.23391098944784694,1.1733465359736677,0.00011471033054410995,0.0016187556419363647,0.0004135586973410543,0.00027770583788344627,0.0006814669250398975,1.0,0.024193548387096774,40.285714285714285,40.948885509740016,0.9999997026418038,2.278630469185813,0.00022866985064484702,0.00018149510442098935,3.754754304822901,10964440,1,KIC 10964440
KIC 11853905,1166.9606388995146,0.9999977945760877,0.9999662715505695,1167.0,0.00015445196276227502,2.385540880111919e-08,0.9999662834786761,1.0001946641750923,1.0001946641750923,0.9991511945749116,0.00015445196276227502,-3.2995688491791935,11.695467566753145,4.375080974294843e-05,0.0010434696001806465,0.0007423211480769298,0.0002929707162453443,0.0008466000011760899,0.9982876712328768,0.07112253641816624,14.060975609756097,21.601912494925756,0.9999662834786761,4.806161960010017,8.737420129434348e-05,0.00015445230339507823,5.481315912308189,11853905,1,KIC 11853905
KIC 9881662,864.0005683332702,0.999998121884442,1.0000006577931368,864.0,8.843431003221559e-05,7.820627190874027e-09,1.0000006617034478,1.0007808875543085,1.0007808875543085,0.9996965767396873,8.843431003221559e-05,1.1467894389079214,10.05194766370386,5.141253329499218e-05,0.0010843108146212366,0.00019027430414209068,0.00013438785601394,0.0003015451447547779,1.0,0.027777777777777776,34.65217391304348,49.546296922700115,1.0000006617034478,2.1515891747532825,0.00010177607533046196,8.843447612238105e-05,3.409820743158719,9881662,1,KIC 9881662
KIC 11824786,2000.0203577885904,0.9999990461955465,1.0000101788942952,2000.0,0.0002972962251115945,8.838504546560388e-08,1.0000102230863672,1.0014753490985457,1.0014753490985457,0.9990673881057873,0.0002975421489796912,0.41223051591877785,0.9347548499472675,0.00018884391455209482,0.002407960992758418,0.0006293274598480059,0.00045368528120826035,0.0009298702967758254,1.0,0.019949066213921902,47.58695652173913,43.55584924876013,1.0000084860505085,2.1150867599970207,0.00037718249399987247,0.00029754296472272063,3.1251716772378826,11824786,1,KIC 11824786
KIC 8685497,864.0027599597458,1.0000022649357312,1.000003194397854,864.0,0.00011865668556393201,1.4079409029017831e-08,1.000003201437536,1.0007695258759974,1.0007695258759974,0.9996167507003836,0.00011865668556393201,0.5369082940783657,2.884530399822393,7.262712980282693e-05,0.0011527751756138516,0.0002749538215847114,0.00018108139844108528,0.000385514235347606,1.0,0.028935185185185185,30.333333333333332,23.73230334843675,1.000003201437536,2.3172214888521117,0.0001459409517131638,0.00011865641681477383,3.2489887402079134,8685497,1,KIC 8685497
KIC 6677841,1999.9802083092436,0.9999978539634607,0.9999901041546218,2000.0,0.00022625489249703676,5.119127637884566e-08,0.999990129750513,1.0008540955814502,1.0008540955814502,0.9986947790326952,0.00022566446836316028,-0.8099119233642963,2.9121526364296715,0.00013723391281256214,0.002159316548755008,0.0006660634991690895,0.0003729884370489156,0.001304237482239179,1.0,0.03777589134125637,23.988636363636363,49.66810168924541,0.9999887216812372,2.951565676246373,0.0002753386709822836,0.00022566469030101303,5.779542928044297,6677841,1,KIC 6677841
