index,flux__sum_values,flux__median,flux__mean,flux__length,flux__standard_deviation,flux__variance,flux__root_mean_square,flux__maximum,flux__absolute_maximum,flux__minimum,sci_std_dev,sci_skewness,sci_kurtosis,sci_mad,sci_amplitude,sci_transit_depth_p1,sci_transit_depth_p5,sci_transit_depth_min,sci_below_above_ratio,sci_transit_fraction,sci_low_cluster_mean_gap,sci_low_cluster_std_gap,sci_rms,sci_snr_approx,sci_iqr,sci_cv,sci_max_sigma,target_label
train_93,1999.9860013129305,0.9999991953208891,0.9999930006564652,2000.0,0.0001588534263536443,2.523441106429269e-08,0.9999930132737589,1.0007430683310572,1.0007430683310572,0.9988060084378734,0.00015946099897901607,-0.6445019709165408,3.273371565054016,9.754371785986038e-05,0.0019370598931838234,0.0004672199324803339,0.00025896611607145736,0.0011928886701328967,1.0,0.03809931506849315,26.5,45.094849534569406,0.9999922619646578,2.9299950174137357,0.00019674337185637825,0.00015946117484746911,7.480755029572292,0
train_94,1190.9226584781545,0.9999960659949612,0.9999350616945042,1191.0,0.0003896674449545144,1.5184071765737949e-07,0.9999351376197906,1.0003266415226393,1.0003266415226393,0.996683169665172,0.0003896674449545144,-5.725828946990404,36.211517155051595,7.009510553035447e-05,0.003643471857467273,0.002220829913046507,0.0002288276845535675,0.00331289632978915,0.9983221476510067,0.061293031066330814,16.069444444444443,19.754975736710605,0.9999351376197906,5.6992954936375115,0.00013961777574211798,0.00038966897791423697,8.50185555063719,1
train_95,864.0153151804477,1.0001710340094003,1.000017725903296,864.0,0.014792035159428616,0.0002188043041577724,1.0001271201327147,1.026872042485318,1.026872042485318,0.9717481768257683,0.014792035159428616,-0.1670785560977485,-1.1854980349682849,0.012688596076569802,0.05512386565954963,0.02736969765383024,0.025336943626123376,0.028422857183632022,1.0,0.0,0.0,0.0,1.0001271201327147,1.8502996618679934,0.026033963375620917,0.01478950565098008,1.9214974056842313,0
train_96,1190.9115755016267,0.9999985163835652,0.9999257560886874,1191.0,0.00045360513404749185,2.0575761763424305e-07,0.9999258589751295,1.0007666530283537,1.0007666530283537,0.9970100847678349,0.00045360513404749185,-3.4964864616893725,15.263082061423727,0.00016093575215625489,0.0037565682605187334,0.0023643305235749867,0.000492888823317994,0.002988431615730258,0.9983221476510067,0.052057094878253565,19.508196721311474,33.69128064989743,0.9999258589751295,5.212309883881174,0.0003239124024017048,0.00045360580702452207,6.588178553149651,0
train_97,1166.9607067379861,0.9999977945760877,0.999966329681222,1167.0,0.00015445146281694764,2.385525436629496e-08,0.9999663416092508,1.0001946641750923,1.0001946641750923,0.9991511945749116,0.00015445146281694764,-3.2995766012172143,11.695420890546185,4.3689811596858696e-05,0.0010434696001806465,0.0007423211480769298,0.00029280392396346944,0.0008466000011760899,0.9982876712328768,0.07112253641816624,14.060975609756097,21.601912494925756,0.9999663416092508,4.8061775171188375,8.737799030900106e-05,0.00015445180344864824,5.4813336548289024,0
train_98,1166.9842826951945,0.999999117830435,0.9999865318724889,1167.0,6.178058512677915e-05,3.816840698607205e-09,0.9999865337809349,1.0000778656700369,1.0000778656700369,0.9996604778299647,6.178058512677915e-05,-3.2995766012202528,11.695420890559522,1.747592463874348e-05,0.0004173878400721698,0.0002969284592306831,0.00011712156958532116,0.00033864000047034715,0.9982876712328768,0.07112253641816624,14.060975609756097,21.601912494925756,0.9999865337809349,4.806177517117392,3.495119612373365e-05,6.178063962777914e-05,5.4813336548274565,0
train_99,863.9946185449055,0.9999999478832471,0.999993771464011,864.0,0.00019907403701059103,3.963047221169416e-08,0.9999937912793703,1.000852510593645,1.000852510593645,0.9991887887551607,0.00019907403701059103,-0.03895076615279943,0.5853844060094522,0.0001281253193388121,0.001663721838484289,0.0004956546816797802,0.0003305742061920913,0.0008111591280863806,1.0,0.02546296296296296,37.0,48.04957757110779,0.9999937912793703,2.489800725010719,0.00026653277837829226,0.00019907404738568396,4.074660564819037,1
train_100,1166.8663938491127,0.9999958044491909,0.9998855131526244,1167.0,0.0005777546891690266,3.3380048085679863e-07,0.9998856800719611,1.0006287304085664,1.0006287304085664,0.9963359383538273,0.0005777546891690266,-5.116201028394856,25.755190255780594,4.3943992350414796e-05,0.004292792054739092,0.0035364401715363147,0.00021156483977513574,0.0036598660953636175,0.9982876712328768,0.060839760068551844,16.571428571428573,25.1046788061346,0.9998856800719611,6.121006437217685,8.695200833108707e-05,0.0005777571131783503,6.3346367653502424,0
train_101,1999.6438923529915,0.999983785861784,0.9998219461764958,2000.0,0.0013424462435580264,1.802161916843056e-06,0.9998228474175176,1.0014654682721291,1.0014654682721291,0.9898509010858622,0.0013580130063580538,-6.543187358161074,42.70797653658061,0.00017112739364166796,0.011614567186266966,0.0096046073382412,0.0004419265627394475,0.010136791546162316,1.0,0.03480475382003396,27.506172839506174,36.57838647285827,0.9998181002131576,7.072544440497684,0.0003443880798825738,0.001358029720129541,7.464428910992071,1
train_102,1999.9711788489503,0.9999923708961274,0.9999855894244751,2000.0,0.00028270549681864754,7.992239793147834e-08,0.9999856293862492,1.0015507681023443,1.0015507681023443,0.998002094570583,0.00028053794775961176,-1.346144725729499,8.838393555424338,0.00014960234953431684,0.0035486735317613594,0.0008869423150317246,0.00038295806597543613,0.001989799516387891,1.0,0.038200339558573854,25.528089887640448,27.9751454244658,0.9999849656800239,3.16157697065543,0.0002990495161182549,0.0002805402217942508,7.092799859265089,1
train_103,1190.9554319618414,0.999992967406432,0.9999625793130491,1191.0,0.00020440179025617907,4.1780091859931016e-08,0.9999626002038766,1.000364414761456,1.000364414761456,0.9986610803229266,0.00020440179025617907,-3.0957577575206803,13.12465658178975,7.426554458533907e-05,0.0017033344385295468,0.0010198740020160857,0.0003168871377089433,0.0013318870835054009,0.9983221476510067,0.06968933669185558,13.926829268292684,23.01048567332011,0.9999626002038766,4.989555134218081,0.0001485400322844832,0.00020440322774100376,6.516024550646703,1
